Date,Close,High,Low,Open,Volume
2010-03-29,22.258670806884766,22.431684800462758,22.228580668118095,22.3489383536312,33336000
2010-03-30,22.394071578979492,22.46177295043334,22.19096746461795,22.288757537397583,34954800
2010-03-31,22.033002853393555,22.356463270947103,21.94273386224998,22.29628442177703,63760000
2010-04-01,21.935209274291992,22.221059857185665,21.52900243909678,22.07813456573883,74768100
2010-04-05,22.017955780029297,22.138313467423757,21.837419248937604,21.912641727476537,34331200
2010-04-06,22.055566787719727,22.25114838637636,21.799806345997727,21.92768656685873,47366800
2010-04-07,22.078140258789062,22.23610922577183,21.92016985702912,21.935214930487625,58318800
2010-04-08,22.506912231445312,22.55204601187497,22.04052505108214,22.0555701228177,63713800
2010-04-09,22.822847366333008,22.875503672945673,22.491863022911854,22.529475695332863,54752500
2010-04-12,22.80779266357422,22.93567282623682,22.725046253976025,22.755136379203055,37068800
2010-04-13,22.905593872070312,22.943205109815047,22.66487707226306,22.679922141271653,41374600
2010-04-14,23.18391227722168,23.319314980868338,23.063554637263813,23.16134611646473,68941200
2010-04-15,23.22153091430664,23.281709749777267,23.101171808588774,23.183918245402115,52745400
2010-04-16,23.071081161499023,23.304273949923765,23.018424864252452,23.161350124476353,88703100
2010-04-19,23.349414825439453,23.507383755584094,23.138788150469757,23.146310685444764,64970300
2010-04-20,23.590124130249023,23.65030295977409,23.41710873993505,23.484810102497807,52199500
2010-04-21,23.567562103271484,23.695442325594335,23.492338189885665,23.567562103271484,55343100
2010-04-22,23.612689971923828,23.718003998235954,23.244094466772516,23.349408493084642,84847600
2010-04-23,23.289226531982422,23.755613496514588,23.056033767104513,23.409585615391002,126766600
2010-04-26,23.402061462402344,23.529941634565382,23.214002470090595,23.319315046656776,63649300
2010-04-27,23.20648956298828,23.507383788526045,23.13126564790963,23.281713478066933,68730900
2010-04-28,23.251619338989258,23.31932070743814,23.033471601035764,23.259141872680978,64557900
2010-04-29,23.319318771362305,23.64278051936802,23.071080919251767,23.266662474668628,52665200
2010-04-30,22.97328758239746,23.37949426665436,22.958242518408916,23.371971734660086,63214800
2010-05-03,23.21401023864746,23.36445662197792,23.00338358025275,23.071084954923307,43989500
2010-05-04,22.664875030517578,22.980814277353186,22.379025918988514,22.9582481106499,82085600
2010-05-05,22.454248428344727,22.634784924645025,22.333890764144527,22.394069596244627,66833800
2010-05-06,21.7998046875,22.47681697917343,20.99491218469451,22.258669227699148,128613000
2010-05-07,21.220577239990234,21.777233152264632,20.551087647487048,21.76218808765693,173718100
2010-05-10,21.769716262817383,22.175923069082604,21.59670084453469,21.82237256781688,86653300
2010-05-11,21.72458267211914,22.303804939721605,21.491389832026297,21.574136280191453,63789400
2010-05-12,22.145830154418945,22.25114274438612,21.754667056288824,21.79980081844955,47146800
2010-05-13,21.995386123657227,22.363981686263674,21.950252353789026,22.010431191872186,45188800
2010-05-14,21.76219367980957,21.972818899335707,21.544044491269844,21.965297799875515,63334000
2010-05-17,21.769716262817383,21.98786401706913,21.401120693044174,21.905119009831356,46053300
2010-05-18,21.611032485961914,21.91328439628115,21.4599058101769,21.815053065896446,52690600
2010-05-19,21.33900260925293,21.679036870313784,20.998969789442707,21.550579642940864,61746700
2010-05-20,20.48513412475586,21.03674379635474,20.432240244088863,20.89317366222279,87991100
2010-05-21,20.28112030029297,20.485140856697893,19.97886842483232,20.122437164894485,117596300
2010-05-24,19.850404739379883,20.2962266511075,19.8428482647955,20.288670176523112,73711700
2010-05-25,19.69928550720215,19.89574959621777,19.17790009563187,19.381920662061635,98373600
2010-05-26,18.8983154296875,20.1073242909396,18.558281192030474,19.820183947751328,176684100
2010-05-27,19.646387100219727,19.91841445973058,19.442366580586587,19.442366580586587,136433600
2010-05-28,19.495258331298828,19.73706120282093,19.38947056586743,19.52548423070792,67496900
2010-06-01,19.56328010559082,19.88064508552949,19.28369752877063,19.291254009394326,76152400
2010-06-02,19.99398422241211,20.009097179736532,19.44237425132915,19.69173228217836,65718800
2010-06-03,20.296236038208008,20.349129943512217,19.956201730894072,20.061989541502484,67837000
2010-06-04,19.487712860107422,20.077103775290375,19.359255607086617,19.721957930468573,89832200
2010-06-07,19.109901428222656,19.517941263891363,19.072119027812736,19.510384783809375,80456200
2010-06-08,18.973873138427734,19.087217370352313,18.626282527108913,19.079660896057327,87355000
2010-06-09,18.73208236694336,19.283692332574173,18.70185645259327,19.057002298701274,87794000
2010-06-10,18.890766143798828,19.004110452411407,18.72452792058379,18.98899749359611,78930900
2010-06-11,19.389480590820312,19.434818022124574,18.716969835011767,18.92099043775738,68057700
2010-06-14,19.268573760986328,19.616163027227408,19.245904331829106,19.540601145871,50972400
2010-06-15,20.084659576416016,20.13755348330213,19.449929811280903,19.457486289586186,81641500
2010-06-16,19.88819694519043,20.08466107200474,19.82019007662967,20.00154124570804,48698000
2010-06-17,19.925981521606445,20.15267014746613,19.67662345666034,20.06955031206705,47995500
2010-06-18,19.978870391845703,20.04687725067627,19.774849815353996,19.925976488588763,52075600
2010-06-21,19.608613967895508,20.318905669613383,19.56327509576386,20.235787286540575,54625300
2010-06-22,19.472599029541016,19.986428018576376,19.465042551319808,19.767294473913886,55985400
2010-06-23,19.125009536743164,19.480156831010145,19.057002669383568,19.480156831010145,61466200
2010-06-24,18.890766143798828,19.434819689889846,18.837872229196364,19.238355549044208,85243400
2010-06-25,18.53561019897461,18.973875677992847,18.369370624734735,18.928536826154538,156256700
2010-06-28,18.36937713623047,18.596067152027196,18.22580837826843,18.520503813428288,73784800
2010-06-29,17.61374855041504,18.286260751788266,17.462623298014478,18.233365400134556,119882100
2010-06-30,17.38705825805664,17.893330758862753,17.341720830876476,17.606190357136455,81050500
2010-07-01,17.500394821166992,17.621295534443604,17.17547361376727,17.447500939264746,92239400
2010-07-02,17.583518981933594,17.74220066716672,17.417279378831594,17.651525830247948,62485100
2010-07-06,17.999113082885742,18.20313360488328,17.817761988193613,17.90843825616487,73592000
2010-07-07,18.36181640625,18.37692935872028,17.84043251727966,17.99911419446616,79965300
2010-07-08,18.444944381713867,18.603627570507868,18.11246648620591,18.5885146113368,50758100
2010-07-09,18.33915138244629,18.444939184332856,18.248475094221586,18.384488805933287,53806100
2010-07-12,18.762306213378906,18.80764364213884,18.452497807892755,18.46005428622789,49854200
2010-07-13,18.988988876342773,19.117446085476427,18.815194252588544,18.996545352321274,61928700
2010-07-14,19.223234176635742,19.35169137820968,18.981432724555475,19.26857158858821,72808100
2010-07-15,19.276138305664062,19.336588700801833,18.875653537094404,19.268581826115454,56934700
2010-07-16,18.80764389038086,19.37436680173827,18.800087411945988,19.27613546458671,65064800
2010-07-19,19.064558029174805,19.117451935960922,18.822756488866343,18.860537439070463,38181800
2010-07-20,19.253461837768555,19.253461837768555,18.664071060668864,18.784971806804727,45530700
2010-07-21,18.981435775756836,19.381918954672212,18.875646542528703,19.34413801218039,73297300
2010-07-22,19.52549171447754,19.638835998204037,19.2459078027848,19.27613371377894,73016400
2010-07-23,19.502824783325195,19.661507953900983,19.079672063874675,19.52549421947915,108520100
2010-07-26,19.721960067749023,19.797523420288506,19.49527001013058,19.54060888640491,67249900
2010-07-27,19.767295837402344,19.827746226090845,19.616169145055615,19.75218287991748,60672100
2010-07-28,19.608613967895508,19.78996513266928,19.51793766488315,19.699288829656922,69704800
2010-07-29,19.6690616607666,19.95620060533038,19.34414032793736,19.744623554796036,69446200
2010-07-30,19.502824783325195,19.52549421947915,19.155235409803577,19.457487352268235,83534800
2010-08-02,19.895755767822266,19.933536725361822,19.457490030608128,19.63884122105007,55044600
2010-08-03,19.767295837402344,19.910866051006643,19.623725623798048,19.79752175237207,56877700
2010-08-04,19.44236946105957,19.82774113037767,19.22323739884962,19.759734280424443,78531900
2010-08-05,19.170347213745117,19.329028933521958,19.049445002783084,19.261022070403065,64922100
2010-08-06,19.30636215209961,19.31391863140144,18.90587883786005,19.026779624187206,55982100
2010-08-09,19.35169219970703,19.44236702746119,19.170341102948306,19.30635334457955,57096500
2010-08-10,18.94365882873535,19.147679435745307,18.80008861181157,19.14012295682816,87257700
2010-08-11,18.78497886657715,18.81520334384479,18.558288801439787,18.648965115744957,76746900
2010-08-12,18.505388259887695,18.648958438947833,18.407156942373245,18.45249436266833,70240500
2010-08-13,18.4373836517334,18.641404229756354,18.316482888738488,18.399602703766533,45263500
2010-08-16,18.512948989868164,18.596068813880116,18.361822299164782,18.407161171126358,40909700
2010-08-17,18.771236419677734,18.961151809349616,18.687674633500926,18.771236419677734,52912600
2010-08-18,18.85478973388672,18.953546495958904,18.543328774622765,18.748437635290834,46818900
2010-08-19,18.56612777709961,18.79402565134625,18.39140452797521,18.70286708122333,54064600
2010-08-20,18.406593322753906,18.535735804317937,18.383804410614882,18.467366170022924,49560100
2010-08-23,18.4445743560791,18.718051401295238,18.414187212755785,18.566120031494883,51643000
2010-08-24,18.26226043701172,18.497755061253507,18.231873286044205,18.300242926782,66522500
2010-08-25,18.307838439941406,18.398996988619313,18.133116680859576,18.23187201675048,47404800
2010-08-26,18.095136642456055,18.376212034123945,18.072347724847386,18.300245594569976,49105300
2010-08-27,18.17869758605957,18.247067228171133,17.85963973918532,18.14071364658696,60939400
2010-08-30,17.958391189575195,18.09513044414578,17.92800549352552,18.034357603107612,45453100
2010-08-31,17.829252243041992,18.026764377665074,17.71530332470459,17.928009034823088,66074600
2010-09-01,18.15590476989746,18.193888704239246,17.882427687331308,17.98118301874207,65235900
2010-09-02,18.186290740966797,18.193887527343744,18.011567552174665,18.1407100227051,48837100
2010-09-03,18.452180862426758,18.573726601872227,18.383811202871243,18.414196913262856,64189100
2010-09-07,18.201488494873047,18.459773515826743,18.17110278890518,18.307842088108817,51928700
2010-09-08,18.17869758605957,18.383806512394262,18.03436151394192,18.28504971870461,65512400
2010-09-09,18.239469528198242,18.391400931673832,18.224275953168963,18.37620880558362,46028900
2010-09-10,18.1179256439209,18.254664935027648,18.072346363198385,18.21668099364288,58284300
2010-09-13,19.07509994506836,19.211839241281492,18.300244899153444,18.383808124381307,114680400
2010-09-14,19.01432228088379,19.257413657641862,18.907968716847957,19.02191906752484,87160400
2010-09-15,19.082693099975586,19.158658073238577,18.930760255571627,19.067499525747394,56201900
2010-09-16,19.24222183227539,19.27260898159989,19.029516133820973,19.037112921152097,44548300
2010-09-17,19.158662796020508,19.39415890779244,19.052310648084372,19.295402099903733,70341600
2010-09-20,19.318191528320312,19.386561176940294,19.07510008831116,19.204242596933433,49838700
2010-09-21,19.10547637939453,19.310585224184685,19.05230033421306,19.310585224184685,52675700
2010-09-22,18.695262908935547,18.96873996023983,18.50534760575315,18.907967121179013,94299400
2010-09-23,18.55853271484375,18.680078452276202,18.505356635834488,18.619305583559978,46201800
2010-09-24,18.82440757751465,18.839599702354864,18.672474737600922,18.71805400999946,51948800
2010-09-27,18.786418914794922,18.98393097739624,18.680066822985975,18.877578885587294,43603300
2010-09-28,18.748441696166992,18.915566665722135,18.49775351736478,18.839600243582893,56041200
2010-09-29,18.61170196533203,18.733247658170104,18.5357355450735,18.71045729741086,44318900
2010-09-30,18.60410499572754,18.862389952706927,18.50534966461845,18.695264988930415,61262700
2010-10-01,18.520549774169922,18.854801294768382,18.459776902146526,18.816818793106098,62672300
2010-10-04,18.16349983215332,18.224272672390896,18.064744510119315,18.201482313949754,98143400
2010-10-05,18.497753143310547,18.573719563913627,18.16350176202037,18.27745066845551,78152900
2010-10-06,18.55853271484375,18.64209595268087,18.330633370453288,18.47496947700663,50489700
2010-10-07,18.634492874145508,18.80161784447839,18.444577542383097,18.702862509495095,50096100
2010-10-08,18.664880752563477,18.725653607864007,18.512949338781723,18.702864692713284,41327800
2010-10-11,18.680078506469727,18.794027454525796,18.611708847848185,18.794027454525796,27587800
2010-10-12,18.862394332885742,18.938360770039054,18.558530033211763,18.725655035797633,50141500
2010-10-13,19.249820709228516,19.4017535744657,18.907972486914442,19.00672928400037,75336500
2010-10-14,19.166255950927734,19.249819164998623,18.99153418417867,19.211836676205895,51949100
2010-10-15,19.401750564575195,19.40934590261348,19.166254515097318,19.26501129686261,68954800
2010-10-18,19.614452362060547,19.713209131530007,19.33337852359254,19.43973063015462,48330500
2010-10-19,19.06749725341797,19.272606134238192,18.953548358164117,19.19663972108935,66150900
2010-10-20,19.227033615112305,19.2954032712042,19.067505383524164,19.18905111681211,56283600
2010-10-21,19.31059455871582,19.4017545723345,19.02951917825255,19.29540098162283,50032400
2010-10-22,19.280200958251953,19.401748085417694,19.196639210057654,19.38655451340463,25837900
2010-10-25,19.1358699798584,19.257415681008176,19.120676404979914,19.17385246811556,50912400
2010-10-26,19.675233840942383,19.72840991757351,19.03711802349003,19.082698759693358,69304200
2010-10-27,19.78917694091797,19.834757663663815,19.462523788206674,19.591666271441927,64805500
2010-10-28,19.963895797729492,20.03986075454549,19.690417316588135,19.91071829944415,80730300
2010-10-29,20.260169982910156,20.662791054217973,20.115833908450497,20.624807114129034,114193200
2010-11-01,20.472871780395508,20.67797922184468,20.282956463133726,20.419694274453548,61912100
2010-11-02,20.80712890625,20.82991927383741,20.526054950702168,20.556440658546002,54402100
2010-11-03,20.533641815185547,20.883085255656543,20.480464316517683,20.8602948990846,110255300
2010-11-04,20.61720085144043,20.837503255898454,20.518445550470673,20.82230968684511,93599300
2010-11-05,20.396909713745117,20.655194716220606,20.15381828763623,20.640001139854,110953700
2010-11-08,20.366527557373047,21.931431532498248,20.191805733111543,20.267772184641625,71670800
2010-11-09,20.472871780395508,20.594417467527936,20.29055180075798,20.36651821745047,58538600
2010-11-10,20.46527862548828,20.5716307583671,20.366521831581544,20.51845469192769,52277300
2010-11-11,20.26776695251465,20.29815265591888,19.96390267377648,20.26776695251465,62073100
2010-11-12,19.956296920776367,20.146212190789985,19.827154479209565,20.10822826742415,64962200
2010-11-15,19.90313148498535,20.131029350891424,19.880341118819025,20.00188684049417,51794600
2010-11-16,19.727336883544922,19.903133713205975,19.605044324206457,19.903133713205975,65339200
2010-11-17,19.543895721435547,19.80376774360045,19.52860878887476,19.796124277320057,58299700
2010-11-18,19.750263214111328,19.93370201530791,19.57446787852819,19.650899618978595,59514000
2010-11-19,19.63561248779297,19.742618081662844,19.5668227609218,19.719687686758494,52423200
2010-11-22,19.666183471679688,19.673826936096628,19.44452883495551,19.605037214185938,53350500
2010-11-23,19.199947357177734,19.566824970016544,19.17701695968454,19.543894572523353,69742500
2010-11-24,19.39103126525879,19.459819547857272,19.230521384949892,19.261095250853366,56825900
2010-11-26,19.299304962158203,19.42159747103365,19.238158707720476,19.26873110601849,21356500
2010-11-29,19.345169067382812,19.429245734694863,19.05472465151527,19.25345039198972,56603600
2010-11-30,19.306947708129883,19.467456073368652,19.108222024137852,19.14643788504947,75282100
2010-12-01,19.90312957763672,20.06363798172637,19.536250518010945,19.543893983611692,74123500
2010-12-02,20.55280303955078,20.621592755119927,20.02541716397618,20.05598956098378,91759200
2010-12-03,20.652170181274414,20.68274258356879,20.468731393982495,20.491660331242805,52622000
2010-12-06,20.514591217041016,20.62159681439367,20.453444953147798,20.583380946151127,36264200
2010-12-07,20.53752326965332,20.73624754995786,20.52223633798619,20.698031678632073,57860500
2010-12-08,20.81267547607422,20.820318939970768,20.484013817731004,20.50694420942065,41666800
2010-12-09,20.698030471801758,20.89675619836133,20.644527671928405,20.850896863875878,47148300
2010-12-10,20.896753311157227,20.942612639306518,20.720958005050154,20.782104261863125,37625800
2010-12-13,20.82796287536621,20.98082924107439,20.76681662065128,20.84324980350537,47943900
2010-12-14,21.110761642456055,21.210123742864276,20.8356028138772,20.873818669916947,64070500
2010-12-15,21.28656005859375,21.3935656375919,21.04197504497416,21.04197504497416,69634200
2010-12-16,21.39356803894043,21.39356803894043,21.141339533103306,21.217772722899188,57680200
2010-12-17,21.32477569580078,21.469998592799318,21.21012665410369,21.340062623451505,87456500
2010-12-20,21.255990982055664,21.393570447609747,21.156628844623274,21.3629980429544,52811000
2010-12-21,21.454715728759766,21.508218527829282,21.21777413666251,21.286563866278154,38153000
2010-12-22,21.546432495117188,21.706940867302563,21.385922665090103,21.408853057334458,42252300
2010-12-23,21.630504608154297,21.64579153414318,21.370632697709347,21.378276160703788,24902500
2010-12-27,21.454715728759766,21.554079319467668,21.30949280425541,21.49293305512509,21652800
2010-12-28,21.408857345581055,21.531149879696372,21.370640017518767,21.378283483131227,23042200
2010-12-29,21.378284454345703,21.492934985899133,21.309494718550475,21.355355514308673,19502500
2010-12-30,21.28656005859375,21.401209101497724,21.233057269094676,21.340062848092828,20786100
2010-12-31,21.33241844177246,21.34006190534061,21.118405835389037,21.2483418003644,24752000
2011-01-03,21.38591957092285,21.538785914751408,21.340060250910884,21.439422353910395,53443800
2011-01-04,21.47000503540039,21.531151306510054,21.286566222071396,21.35535595930003,54405600
2011-01-05,21.40121841430664,21.40886188153854,21.225423041499848,21.32478519982994,58998700
2011-01-06,22.02796173095703,22.050892125971867,21.29420658458501,21.431786038990232,88026300
2011-01-07,21.859804153442383,21.966809719823395,21.59228877964835,21.89037654761917,73762000
2011-01-10,21.569364547729492,21.706944005401613,21.43178654789929,21.59993840847526,57573600
2011-01-11,21.48529052734375,21.592296130151876,21.439429733704266,21.554080259960976,50298900
2011-01-12,21.821592330932617,21.852166190646372,21.454714761418753,21.49293208606095,52631100
2011-01-13,21.546432495117188,21.699297403221113,21.408853057334458,21.653438076574105,67077600
2011-01-14,21.630504608154297,21.691650854268314,21.332416840578652,21.462352795801124,62688400
2011-01-18,21.90566635131836,21.966812605546064,21.50821496991745,21.5235018979348,53322700
2011-01-19,21.76044464111328,21.9209544783918,21.607579726103303,21.752801176686514,50005900
2011-01-20,21.66872787475586,21.821592803106714,21.500574558375448,21.783376935479478,58613600
2011-01-21,21.4164981842041,21.729872946665694,21.4164981842041,21.706942552641006,58080300
2011-01-24,21.69165802001953,21.82923748368526,21.393570153971766,21.41650055053005,52047800
2011-01-25,21.745161056518555,21.745161056518555,21.4929325399213,21.508218012259086,42436600
2011-01-26,21.997386932373047,22.15789530646536,21.783374309074905,21.791017773247166,74628800
2011-01-27,22.066177368164062,22.51713010622781,21.775731551559602,21.974457252962186,146938600
2011-01-28,21.210134506225586,22.112043161727048,20.98083633794381,22.08911276176199,141249400
2011-01-31,21.194847106933594,21.324783121527798,20.95790547720611,21.225420972881487,65029000
2011-02-01,21.39356803894043,21.447070834444997,21.103123667126283,21.248345124112436,62810700
2011-02-02,21.3553524017334,21.485288388425793,21.30949161265948,21.347708936887745,45824000
2011-02-03,21.133699417114258,21.37828449694374,21.049624207074167,21.37828449694374,60340100
2011-02-04,21.22542381286621,21.278926627591588,21.026698031141695,21.171920998140834,40412200
2011-02-07,21.5540771484375,21.661082735798416,21.240702393016143,21.248344399677535,68980900
2011-02-08,21.615230560302734,21.66108990465742,21.43943373423227,21.4776510693964,34904200
2011-02-09,21.378284454345703,21.599940593650796,21.332425116429572,21.546437789774966,52905100
2011-02-10,21.01904296875,21.355348064445636,20.85853461311622,21.347704601152376,76672400
2011-02-11,20.82796287536621,21.25598665837072,20.69038343779719,21.217770795864528,83939700
2011-02-14,20.81267547607422,20.843249331660413,20.59866431833756,20.797388548281123,56766200
2011-02-15,20.728105545043945,21.01257945853906,20.720418368818006,20.789614686520636,44116500
2011-02-16,20.774234771728516,20.812676513827178,20.451319152140975,20.797299230404327,70817900
2011-02-17,20.920310974121094,21.043327753930907,20.689657628201388,20.73578800409369,57207300
2011-02-18,20.804990768432617,20.920317477241998,20.75117173541882,20.85880980144642,68667800
2011-02-22,20.443634033203125,20.835746029302353,20.389814998407708,20.589715317975475,60889000
2011-02-23,20.443634033203125,20.651222995807196,20.320618677539684,20.39750364144401,60234100
2011-02-24,20.582021713256836,20.804986441724974,20.374432800695963,20.482070844338626,64494200
2011-02-25,20.412879943847656,20.720419806738665,20.374438194215653,20.689665233866062,53006300
2011-02-28,20.435943603515625,20.65122119033495,20.382124573425443,20.52051720306225,51379900
2011-03-01,20.113027572631836,20.589713124898374,20.105338930414472,20.451320497902973,60055000
2011-03-02,20.051525115966797,20.27449139887941,20.02077200555823,20.074591048617428,48658200
2011-03-03,20.143781661987305,20.29755010329848,20.12840437791863,20.189912047734804,68271500
2011-03-04,19.95157241821289,20.17453719828144,19.836244240238823,20.15915991235707,70437200
2011-03-07,19.774744033813477,20.19761075773865,19.64403998699431,20.089971182061003,64980400
2011-03-08,19.920812606811523,20.00538619069239,19.720912341748402,19.813174566569195,50549800
2011-03-09,19.905439376831055,19.97463569291749,19.728604998591763,19.84393170324962,39789100
2011-03-10,19.536392211914062,19.7670456079662,19.490261825995344,19.69785076231738,66549500
2011-03-11,19.743980407714844,19.874684384964457,19.49794973676463,19.536391479178675,49905800
2011-03-14,19.75166893005371,19.805487955691323,19.490260977135186,19.597899028410417,54473400
2011-03-15,19.521011352539062,19.58251901131848,19.221161699296676,19.282669358076095,76067300
2011-03-16,19.059715270996094,19.43645007436255,18.975141643101495,19.39031820471509,100725400
2011-03-17,19.05202293395996,19.39031444706263,19.02895700360618,19.26729908476006,62497000
2011-03-18,19.067394256591797,19.35955677298621,19.067394256591797,19.267294539793646,85486700
2011-03-21,19.474884033203125,19.66709568037902,19.336491412603124,19.359557338189287,46878100
2011-03-22,19.451818466186523,19.574833805330048,19.397999438618545,19.451818466186523,30895600
2011-03-23,19.636341094970703,19.69016011747812,19.35955587469441,19.397997614640172,43969000
2011-03-24,19.843936920166016,19.89006878732399,19.605594805685804,19.6824797844901,38696700
2011-03-25,19.697843551635742,19.951562780998895,19.67477763389073,19.93618550250222,57029800
2011-03-28,19.536392211914062,19.774734250029073,19.513326285725437,19.72860386411035,48973200
2011-03-29,19.597904205322266,19.62097013659931,19.45182290681867,19.482577481854733,40763500
2011-03-30,19.690160751342773,19.774732875237664,19.605587160989455,19.68247210981443,41999300
2011-03-31,19.521011352539062,19.74397753215087,19.482569615723772,19.68246987337145,63233700
2011-04-01,19.5902099609375,19.628653168742087,19.459505987318767,19.628653168742087,63114200
2011-04-04,19.64402961730957,19.72860321074177,19.536391564911117,19.567146132144092,35433700
2011-04-05,19.82086181640625,20.128400100127504,19.79010725480502,19.85161491154927,73651100
2011-04-06,20.105342864990234,20.228358231624775,19.8823780628872,19.97463885463368,65581400
2011-04-07,20.143781661987305,20.189912047734804,19.966945828114593,20.136093019952966,46134700
2011-04-08,20.04383087158203,20.20528942210768,19.959257275284855,20.120715825810503,39887600
2011-04-11,19.974645614624023,20.18223466599594,19.836252913709412,20.136104254510848,34286300
2011-04-12,19.713228225708008,19.874686789590402,19.644031907823933,19.859309504180906,36920400
2011-04-13,19.70553970336914,19.890064196492897,19.651720670565823,19.720916988872563,38144700
2011-04-14,19.54408073425293,19.55945801828448,19.290361413566416,19.54408073425293,55239900
